filename	color	micro_category	macro_category	macro_category(english)			
37343554MPF.jpg	GRIGIO CHIARO	TOP	TOPWEAR	top wear			
37343554XBF.jpg	GIALLO	TOP	TOPWEAR	top wear			
37343559APF.jpg	CACAO	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37343562BFF.jpg	ROSA ANTICO	T-SHIRT MANICHE LUNGHE	TOPWEAR	top wear			
37343563PSF.jpg	BIANCO	POLO	TOPWEAR	top wear			
37343566AWF.jpg	CARNE	TOP	TOPWEAR	top wear			
37343571DPF.jpg	VIOLA CHIARO	TOP	TOPWEAR	top wear			
37343577CBF.jpg	BIANCO	TOP	TOPWEAR	top wear			
37343579TNF.jpg	BEIGE	TOP	TOPWEAR	top wear			
37343581CWF.jpg	ROSSO	TOP	TOPWEAR	top wear			
37343583QCF.jpg	GRIGIO	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37343585LJF.jpg	TORTORA	TOP	TOPWEAR	top wear			
37343586IRF.jpg	BIANCO	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37343589WXF.jpg	VERDE CHIARO	T-SHIRT SENZA MANICHE	TOPWEAR	top wear			
37343590PRF.jpg	ROSA	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37343591RRF.jpg	BLU	TOP	TOPWEAR	top wear			
37343593PPF.jpg	AZZURRO	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37343596MEF.jpg	TESTA DI MORO	TOP	TOPWEAR	top wear			
37343598VIF.jpg	GRIGIO CHIARO	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37343602DOF.jpg	ARANCIONE	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37343602DUF.jpg	TURCHESE	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37343604XKF.jpg	GRIGIO CHIARO	T-SHIRT MANICHE LUNGHE	TOPWEAR	top wear			
37343605RUF.jpg	COLONIALE	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37343607NGF.jpg	AVORIO	TOP	TOPWEAR	top wear			
37343607XLF.jpg	SABBIA	TOP	TOPWEAR	top wear			
37343609IJF.jpg	FUCSIA	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37343612FLF.jpg	SABBIA	TOP	TOPWEAR	top wear			
37343614BJF.jpg	ARANCIONE	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37343615ECF.jpg	BLU	TOP	TOPWEAR	top wear			
37343615PIF.jpg	BLU SCURO	TOP	TOPWEAR	top wear			
37343615RSF.jpg	ROSSO	TOP	TOPWEAR	top wear			
37343618FGF.jpg	GIALLO	TOP	TOPWEAR	top wear			
37343621NXF.jpg	ROSA CHIARO	TOP	TOPWEAR	top wear			
37343623LEF.jpg	BIANCO	T-SHIRT MANICHE LUNGHE	TOPWEAR	top wear			
37343625GIF.jpg	BIANCO	POLO	TOPWEAR	top wear			
37343626SNF.jpg	OCRA	TOP	TOPWEAR	top wear			
37343630CCF.jpg	GRIGIO CHIARO	T-SHIRT MANICHE LUNGHE	TOPWEAR	top wear			
37343631JDF.jpg	BIANCO	POLO	TOPWEAR	top wear			
37343634DOF.jpg	BIANCO	TOP	TOPWEAR	top wear			
37343635PGF.jpg	GRIGIO	TOP	TOPWEAR	top wear			
37343636RVF.jpg	CACAO	TOP	TOPWEAR	top wear			
37343640NTF.jpg	BIANCO	T-SHIRT SENZA MANICHE	TOPWEAR	top wear			
37343643COF.jpg	SABBIA	TOP	TOPWEAR	top wear			
37343643PEF.jpg	GRIGIO CHIARO	TOP	TOPWEAR	top wear			
37343643RIF.jpg	VIOLA CHIARO	TOP	TOPWEAR	top wear			
37343644HEF.jpg	TESTA DI MORO	T-SHIRT SENZA MANICHE	TOPWEAR	top wear			
37343646VTF.jpg	MELANZANA	TOP	TOPWEAR	top wear			
37343650BIF.jpg	ANTRACITE	T-SHIRT MANICHE LUNGHE	TOPWEAR	top wear			
37343651WGF.jpg	FUCSIA	POLO	TOPWEAR	top wear			
37343653DEF.jpg	BEIGE	TOP	TOPWEAR	top wear			
37343653NDF.jpg	GRIGIO	TOP	TOPWEAR	top wear			
37343655UOF.jpg	VIOLA	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37343659IGF.jpg	TESTA DI MORO	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37343660HMF.jpg	BIANCO	POLO	TOPWEAR	top wear			
37343664SSF.jpg	SABBIA	POLO	TOPWEAR	top wear			
37343667IFF.jpg	AVORIO	T-SHIRT SENZA MANICHE	TOPWEAR	top wear			
37343669HOF.jpg	BIANCO	TOP	TOPWEAR	top wear			
37343673BIF.jpg	AVORIO	TOP	TOPWEAR	top wear			
37343673EOF.jpg	VIOLA CHIARO	TOP	TOPWEAR	top wear			
37343674WIF.jpg	VIOLA	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37343675NTF.jpg	CORALLO	TOP	TOPWEAR	top wear			
37343686CSF.jpg	ROSA	TOP	TOPWEAR	top wear			
37343692FSF.jpg	TURCHESE	TOP	TOPWEAR	top wear			
37343695UIF.jpg	ANTRACITE	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37343698ENF.jpg	AVORIO	TOP	TOPWEAR	top wear			
37343699UIF.jpg	AVORIO	TOP	TOPWEAR	top wear			
37343706ORF.jpg	BIANCO	TOP	TOPWEAR	top wear			
37343711DBF.jpg	AVORIO	TOP	TOPWEAR	top wear			
37343719MNF.jpg	VERDE ACIDO	TOP	TOPWEAR	top wear			
37343720QQF.jpg	AVORIO	TOP A FASCIA	TOPWEAR	top wear			
37343722HGF.jpg	ROSSO	TOP	TOPWEAR	top wear			
37343726DSF.jpg	FUCSIA	TOP	TOPWEAR	top wear			
37343728GPF.jpg	ARANCIONE	TOP	TOPWEAR	top wear			
37343729EGF.jpg	VERDE SCURO	POLO	TOPWEAR	top wear			
37343731CHF.jpg	PIOMBO	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37343733SDF.jpg	AVIO	TOP	TOPWEAR	top wear			
37343734KEF.jpg	ROSSO	TOP	TOPWEAR	top wear			
37343740WSF.jpg	BLU SCURO	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37343741DXF.jpg	PORPORA	TOP	TOPWEAR	top wear			
37343742INF.jpg	BLU SCURO	TOP	TOPWEAR	top wear			
37343742SOF.jpg	AVORIO	TOP	TOPWEAR	top wear			
37343742UOF.jpg	PIOMBO	TOP	TOPWEAR	top wear			
37343743ESF.jpg	GIALLO	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37343744VHF.jpg	AVIO	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37343748ECF.jpg	PIOMBO	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37343749BCF.jpg	COLONIALE	TOP	TOPWEAR	top wear			
37343749XTF.jpg	AVORIO	TOP	TOPWEAR	top wear			
37343751SFF.jpg	ARANCIONE	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37343752HVF.jpg	AVORIO	T-SHIRT SENZA MANICHE	TOPWEAR	top wear			
37343754ETF.jpg	ROSA CHIARO	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37343758SQF.jpg	CARTA DA ZUCCHERO	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37343763PEF.jpg	SABBIA	TOP	TOPWEAR	top wear			
37343765EEF.jpg	GRIGIO	TOP	TOPWEAR	top wear			
37343765IVF.jpg	VERDE PETROLIO	TOP	TOPWEAR	top wear			
37343767OFF.jpg	VERDE PETROLIO	TOP	TOPWEAR	top wear			
37343771XCF.jpg	VIOLA	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37343772QIF.jpg	CELESTE	TOP	TOPWEAR	top wear			
37343773TVF.jpg	GRIGIO	T-SHIRT MANICHE LUNGHE	TOPWEAR	top wear			
37343774LHF.jpg	BEIGE	TOP	TOPWEAR	top wear			
37343776FXF.jpg	BIANCO	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37343779KNF.jpg	BLU	POLO	TOPWEAR	top wear			
37343782HJF.jpg	BLU SCURO	T-SHIRT SENZA MANICHE	TOPWEAR	top wear			
37343786KBF.jpg	ANTRACITE	TOP	TOPWEAR	top wear			
37343789AAF.jpg	BEIGE	TOP	TOPWEAR	top wear			
37343790GGF.jpg	CACAO	POLO	TOPWEAR	top wear			
37343791HKF.jpg	CELESTE	TOP	TOPWEAR	top wear			
37343792SKF.jpg	BIANCO	T-SHIRT SENZA MANICHE	TOPWEAR	top wear			
37343793VBF.jpg	CACAO	TOP	TOPWEAR	top wear			
37343797VSF.jpg	GRIGIO	TOP	TOPWEAR	top wear			
37343798FEF.jpg	BIANCO	TOP	TOPWEAR	top wear			
37343799ETF.jpg	SABBIA	TOP	TOPWEAR	top wear			
37343803MPF.jpg	BIANCO	POLO	TOPWEAR	top wear			
37343804QMF.jpg	VERDE CHIARO	TOP	TOPWEAR	top wear			
37343806LKF.jpg	MATTONE	TOP	TOPWEAR	top wear			
37343809MUF.jpg	PIOMBO	TOP	TOPWEAR	top wear			
37343812PFF.jpg	VERDE ACIDO	TOP	TOPWEAR	top wear			
37343814SPF.jpg	MALVA	COPRISPALLA	TOPWEAR	top wear			
37343816TJF.jpg	MELANZANA	TOP	TOPWEAR	top wear			
37343817SKF.jpg	ALBICOCCA	TOP	TOPWEAR	top wear			
37343819NBF.jpg	TESTA DI MORO	T-SHIRT MANICHE LUNGHE	TOPWEAR	top wear			
37343820XIF.jpg	ROSA	TOP	TOPWEAR	top wear			
37343822RTF.jpg	LILLA	TOP	TOPWEAR	top wear			
37343823APF.jpg	MATTONE	T-SHIRT MANICHE LUNGHE	TOPWEAR	top wear			
37343833APF.jpg	BLU	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37343834APF.jpg	BEIGE	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37343836JBF.jpg	BIANCO	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37343836KEF.jpg	SALMONE	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37343838BNF.jpg	BIANCO	T-SHIRT MANICHE LUNGHE	TOPWEAR	top wear			
37343839LDF.jpg	ROSA	TOP	TOPWEAR	top wear			
37343840HQF.jpg	GRIGIO	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37343844AAF.jpg	BIANCO	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37343845IMF.jpg	ROSSO	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37343850AVF.jpg	GRIGIO	POLO	TOPWEAR	top wear			
37343851CUF.jpg	VERDE CHIARO	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37343851INF.jpg	SALMONE	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37343853MIF.jpg	BLU SCURO	POLO	TOPWEAR	top wear			
37343854DFF.jpg	VERDE CHIARO	T-SHIRT SENZA MANICHE	TOPWEAR	top wear			
37343855EUF.jpg	GRIGIO CHIARO	TOP	TOPWEAR	top wear			
37343856JGF.jpg	GRIGIO	POLO	TOPWEAR	top wear			
37343858DUF.jpg	BIANCO	T-SHIRT SENZA MANICHE	TOPWEAR	top wear			
37343859GOF.jpg	VIOLA CHIARO	TOP	TOPWEAR	top wear			
37343859KEF.jpg	BIANCO	TOP	TOPWEAR	top wear			
37343861GWF.jpg	GRIGIO CHIARO	T-SHIRT SENZA MANICHE	TOPWEAR	top wear			
37343863WPF.jpg	TORTORA	COPRISPALLA	TOPWEAR	top wear			
37343864PPF.jpg	AVORIO	TOP	TOPWEAR	top wear			
37343865CIF.jpg	AVORIO	TOP	TOPWEAR	top wear			
37343867LSF.jpg	GRIGIO CHIARO	T-SHIRT SENZA MANICHE	TOPWEAR	top wear			
37343868PTF.jpg	BIANCO	T-SHIRT SENZA MANICHE	TOPWEAR	top wear			
37343872BDF.jpg	ANTRACITE	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37343873AKF.jpg	PORPORA	T-SHIRT MANICHE LUNGHE	TOPWEAR	top wear			
37343876MSF.jpg	ANTRACITE	TOP	TOPWEAR	top wear			
37343877WDF.jpg	BLU	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37343880VQF.jpg	AVORIO	T-SHIRT SENZA MANICHE	TOPWEAR	top wear			
37343881KMF.jpg	ROSSO	TOP	TOPWEAR	top wear			
37343882RBF.jpg	PIOMBO	TOP	TOPWEAR	top wear			
37343883CCF.jpg	BLU SCURO	TOP	TOPWEAR	top wear			
37343884MBF.jpg	ARANCIONE	TOP	TOPWEAR	top wear			
37343885IVF.jpg	AVIO	TOP	TOPWEAR	top wear			
37343888VSF.jpg	PIOMBO	TOP	TOPWEAR	top wear			
37343889CBF.jpg	BLU SCURO	T-SHIRT MANICHE LUNGHE	TOPWEAR	top wear			
37343892GEF.jpg	BEIGE	TOP	TOPWEAR	top wear			
37343894MHF.jpg	GRIGIO	TOP	TOPWEAR	top wear			
37343900PGF.jpg	BIANCO	TOP A FASCIA	TOPWEAR	top wear			
37343901PVF.jpg	BLU SCURO	TOP	TOPWEAR	top wear			
37343902KBF.jpg	GIALLO	TOP	TOPWEAR	top wear			
37343904LHF.jpg	VIOLA	TOP	TOPWEAR	top wear			
37343908SOF.jpg	ROSA	TOP	TOPWEAR	top wear			
37343911RGF.jpg	TURCHESE	TOP	TOPWEAR	top wear			
37343912KIF.jpg	ROSSO	POLO	TOPWEAR	top wear			
37343913AFF.jpg	GRIGIO CHIARO	POLO	TOPWEAR	top wear			
37343914RIF.jpg	TURCHESE	TOP	TOPWEAR	top wear			
37343915MNF.jpg	BLU SCURO	POLO	TOPWEAR	top wear			
37343917VLF.jpg	BLU	T-SHIRT MANICHE LUNGHE	TOPWEAR	top wear			
37343920ASF.jpg	LILLA	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37343921IUF.jpg	COLONIALE	TOP	TOPWEAR	top wear			
37343922MEF.jpg	SABBIA	TOP	TOPWEAR	top wear			
37343923MOF.jpg	TORTORA	TOP	TOPWEAR	top wear			
37343925FHF.jpg	ANTRACITE	TOP	TOPWEAR	top wear			
37343933RXF.jpg	PIOMBO	POLO	TOPWEAR	top wear			
37343934GQF.jpg	GIALLO	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37343935BJF.jpg	BLU SCURO	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37343937FHF.jpg	VERDE ACIDO	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37343940SCF.jpg	SABBIA	TOP	TOPWEAR	top wear			
37343948QIF.jpg	BEIGE	TOP	TOPWEAR	top wear			
37343951WLF.jpg	SABBIA	TOP A FASCIA	TOPWEAR	top wear			
37343958ECF.jpg	GRIGIO	T-SHIRT MANICHE LUNGHE	TOPWEAR	top wear			
37343958GRF.jpg	ROSA CHIARO	T-SHIRT MANICHE LUNGHE	TOPWEAR	top wear			
37343965HGF.jpg	AVIO	TOP	TOPWEAR	top wear			
37343968QIF.jpg	AVORIO	TOP A FASCIA	TOPWEAR	top wear			
37343970XKF.jpg	VIOLA	TOP	TOPWEAR	top wear			
37343973SBF.jpg	VIOLA	T-SHIRT MANICHE LUNGHE	TOPWEAR	top wear			
37343983AWF.jpg	PIOMBO	COPRISPALLA	TOPWEAR	top wear			
37343983BOF.jpg	BLU SCURO	COPRISPALLA	TOPWEAR	top wear			
37343989OBF.jpg	FUCSIA	TOP	TOPWEAR	top wear			
37343991DVF.jpg	MALVA	TOP	TOPWEAR	top wear			
37343995HJF.jpg	VERDE MILITARE	T-SHIRT MANICHE LUNGHE	TOPWEAR	top wear			
37343996HHF.jpg	CAMMELLO	TOP	TOPWEAR	top wear			
37344001WIF.jpg	VERDE	TOP	TOPWEAR	top wear			
37344002SCF.jpg	GIALLO	TOP A FASCIA	TOPWEAR	top wear			
37344004NFF.jpg	COLONIALE	TOP A FASCIA	TOPWEAR	top wear			
37344005IXF.jpg	TURCHESE	TOP	TOPWEAR	top wear			
37344007LEF.jpg	GRIGIO	POLO	TOPWEAR	top wear			
37344010HMF.jpg	AZZURRO	POLO	TOPWEAR	top wear			
37344012AAF.jpg	VERDE MILITARE	TOP	TOPWEAR	top wear			
37344015TLF.jpg	AVORIO	TOP	TOPWEAR	top wear			
37344018ATF.jpg	PORPORA	TOP	TOPWEAR	top wear			
37344021ARF.jpg	GRIGIO CHIARO	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37344024VKF.jpg	SABBIA	TOP	TOPWEAR	top wear			
37344025GQF.jpg	GRIGIO CHIARO	COPRISPALLA	TOPWEAR	top wear			
37344027EVF.jpg	GIALLO	TOP	TOPWEAR	top wear			
37344027WIF.jpg	ROSA ANTICO	TOP	TOPWEAR	top wear			
37344028EFF.jpg	VERDE CHIARO	TOP	TOPWEAR	top wear			
37344031PSF.jpg	AVIO	T-SHIRT SENZA MANICHE	TOPWEAR	top wear			
37344032AXF.jpg	GRIGIO CHIARO	TOP	TOPWEAR	top wear			
37344033IQF.jpg	NOCCIOLA	TOP	TOPWEAR	top wear			
37344034TTF.jpg	VERDE	T-SHIRT SENZA MANICHE	TOPWEAR	top wear			
37344035JJF.jpg	PIOMBO	TOP	TOPWEAR	top wear			
37344038HGF.jpg	ROSA	T-SHIRT SENZA MANICHE	TOPWEAR	top wear			
37344043IBF.jpg	GRIGIO CHIARO	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37344044NOF.jpg	BIANCO	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37344051BSF.jpg	VIOLA	TOP	TOPWEAR	top wear			
37344053ANF.jpg	AVORIO	TOP	TOPWEAR	top wear			
37344054SBF.jpg	ROSSO	T-SHIRT SENZA MANICHE	TOPWEAR	top wear			
37344055VDF.jpg	GIALLO	TOP	TOPWEAR	top wear			
37344057XFF.jpg	VERDE	TOP	TOPWEAR	top wear			
37344058VTF.jpg	MATTONE	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37344061BGF.jpg	BEIGE	TOP	TOPWEAR	top wear			
37344062FSF.jpg	VIOLA	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37344062XKF.jpg	ROSA CHIARO	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37344064XAF.jpg	BIANCO	POLO	TOPWEAR	top wear			
37344065LRF.jpg	ROSA	TOP	TOPWEAR	top wear			
37344068QOF.jpg	ROSA CHIARO	T-SHIRT MANICHE LUNGHE	TOPWEAR	top wear			
37344069WQF.jpg	CACAO	TOP	TOPWEAR	top wear			
37344070CNF.jpg	ARANCIONE	T-SHIRT SENZA MANICHE	TOPWEAR	top wear			
37344072SSF.jpg	LILLA	TOP	TOPWEAR	top wear			
37344073KHF.jpg	VERDE CHIARO	POLO	TOPWEAR	top wear			
37344073TEF.jpg	CORALLO	POLO	TOPWEAR	top wear			
37344078ALF.jpg	GRIGIO	TOP	TOPWEAR	top wear			
37344079RXF.jpg	SABBIA	TOP	TOPWEAR	top wear			
37344083WWF.jpg	ROSA CHIARO	TOP A FASCIA	TOPWEAR	top wear			
37344085AFF.jpg	SABBIA	TOP	TOPWEAR	top wear			
37344088KOF.jpg	ROSSO	TOP	TOPWEAR	top wear			
37344091SDF.jpg	VERDE	TOP	TOPWEAR	top wear			
37344093PBF.jpg	AVORIO	TOP	TOPWEAR	top wear			
37344094HXF.jpg	VERDE SCURO	TOP	TOPWEAR	top wear			
37344095HTF.jpg	COLONIALE	TOP	TOPWEAR	top wear			
37344096CUF.jpg	GRIGIO	TOP	TOPWEAR	top wear			
37344100UFF.jpg	LILLA	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37344101FDF.jpg	VIOLA	TOP	TOPWEAR	top wear			
37344103EKF.jpg	BLU SCURO	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37344106RSF.jpg	BLU SCURO	TOP	TOPWEAR	top wear			
37344107KDF.jpg	GRIGIO	T-SHIRT MANICHE LUNGHE	TOPWEAR	top wear			
37344111FSF.jpg	BLU SCURO	TOP	TOPWEAR	top wear			
37344111JSF.jpg	GRIGIO CHIARO	TOP	TOPWEAR	top wear			
37344111NMF.jpg	ROSSO	TOP	TOPWEAR	top wear			
37344114HAF.jpg	CORALLO	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37344116UTF.jpg	VERDE MILITARE	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37344119RSF.jpg	ROSSO	TOP	TOPWEAR	top wear			
37344120UDF.jpg	CORALLO	T-SHIRT SENZA MANICHE	TOPWEAR	top wear			
37344121AKF.jpg	BEIGE	TOP	TOPWEAR	top wear			
37344123GSF.jpg	ARGENTO	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37344125VPF.jpg	BIANCO	TOP	TOPWEAR	top wear			
37344127DIF.jpg	GRIGIO	TOP	TOPWEAR	top wear			
37344128FHF.jpg	AVORIO	TOP	TOPWEAR	top wear			
37344130URF.jpg	VERDE MILITARE	TOP	TOPWEAR	top wear			
37344133AEF.jpg	GRIGIO	T-SHIRT SENZA MANICHE	TOPWEAR	top wear			
37344133HEF.jpg	VERDE MILITARE	T-SHIRT SENZA MANICHE	TOPWEAR	top wear			
37344135XJF.jpg	ROSA	T-SHIRT SENZA MANICHE	TOPWEAR	top wear			
37344136VIF.jpg	TESTA DI MORO	TOP	TOPWEAR	top wear			
37344137OQF.jpg	GRIGIO	TOP	TOPWEAR	top wear			
37344137SKF.jpg	VERDE PETROLIO	TOP	TOPWEAR	top wear			
37344137VEF.jpg	GIALLO	TOP	TOPWEAR	top wear			
37344138PGF.jpg	NOCCIOLA	T-SHIRT SENZA MANICHE	TOPWEAR	top wear			
37344139GCF.jpg	AVIO	TOP	TOPWEAR	top wear			
37344139QSF.jpg	MARRONE	TOP	TOPWEAR	top wear			
37344140BMF.jpg	GRIGIO	TOP	TOPWEAR	top wear			
37344140HGF.jpg	NOCCIOLA	TOP	TOPWEAR	top wear			
37344140OXF.jpg	LILLA	TOP	TOPWEAR	top wear			
37344141ISF.jpg	VERDE	TOP	TOPWEAR	top wear			
37344142ATF.jpg	VERDE PETROLIO	TOP A FASCIA	TOPWEAR	top wear			
37344143NTF.jpg	NOCCIOLA	TOP	TOPWEAR	top wear			
37344144CDF.jpg	TESTA DI MORO	TOP	TOPWEAR	top wear			
37344144OFF.jpg	NOCCIOLA	TOP	TOPWEAR	top wear			
37344146WWF.jpg	VERDE MILITARE	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37344147EMF.jpg	VERDE CHIARO	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37344148FWF.jpg	GRIGIO	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37344148GHF.jpg	BIANCO	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37344148TJF.jpg	VERDE MILITARE	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37344150ETF.jpg	GRIGIO	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37344152RSF.jpg	VERDE	TOP	TOPWEAR	top wear			
37344153XJF.jpg	GIALLO	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37344154BHF.jpg	GIALLO	TOP	TOPWEAR	top wear			
37344155MHF.jpg	GRIGIO CHIARO	TOP	TOPWEAR	top wear			
37344157WBF.jpg	PORPORA	TOP	TOPWEAR	top wear			
37344158QEF.jpg	TESTA DI MORO	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37344158URF.jpg	NOCCIOLA	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37344160NSF.jpg	ROSA	TOP	TOPWEAR	top wear			
37344161XIF.jpg	BEIGE	TOP	TOPWEAR	top wear			
37344162BIF.jpg	LILLA	TOP	TOPWEAR	top wear			
37344163BIF.jpg	GIALLO	TOP	TOPWEAR	top wear			
37344168BRF.jpg	GRIGIO CHIARO	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37344168PBF.jpg	AZZURRO	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37344169AWF.jpg	VIOLA	TOP	TOPWEAR	top wear			
37344169GVF.jpg	BLU	TOP	TOPWEAR	top wear			
37344170SGF.jpg	BLU SCURO	TOP	TOPWEAR	top wear			
37344171RUF.jpg	SABBIA	T-SHIRT MANICHE LUNGHE	TOPWEAR	top wear			
37344174VAF.jpg	BLU SCURO	TOP	TOPWEAR	top wear			
37344174VKF.jpg	BEIGE	TOP	TOPWEAR	top wear			
37344175IUF.jpg	BEIGE	TOP	TOPWEAR	top wear			
37344176OJF.jpg	SABBIA	T-SHIRT MANICHE LUNGHE	TOPWEAR	top wear			
37344177VMF.jpg	BIANCO	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37344178LAF.jpg	VERDE	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37344181WEF.jpg	BIANCO	T-SHIRT SENZA MANICHE	TOPWEAR	top wear			
37344182OPF.jpg	BLU SCURO	TOP	TOPWEAR	top wear			
37344183RNF.jpg	GRIGIO	TOP	TOPWEAR	top wear			
37344184HSF.jpg	BIANCO	POLO	TOPWEAR	top wear			
37344187FFF.jpg	GRIGIO	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37344187VSF.jpg	BIANCO	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37344188QVF.jpg	BLU SCURO	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37344189CCF.jpg	BIANCO	T-SHIRT SENZA MANICHE	TOPWEAR	top wear			
37344191XMF.jpg	BLU	TOP	TOPWEAR	top wear			
37344192QEF.jpg	GRIGIO	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37344194AIF.jpg	TESTA DI MORO	TOP	TOPWEAR	top wear			
37344194XUF.jpg	NOCCIOLA	TOP	TOPWEAR	top wear			
37344195GFF.jpg	GRIGIO CHIARO	TOP	TOPWEAR	top wear			
37344196TXF.jpg	MALVA	TOP	TOPWEAR	top wear			
37344197VJF.jpg	GRIGIO CHIARO	TOP	TOPWEAR	top wear			
37344198WDF.jpg	GRIGIO	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37344199PLF.jpg	BIANCO	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37344200QPF.jpg	BIANCO	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37344201VIF.jpg	VERDE MILITARE	T-SHIRT SENZA MANICHE	TOPWEAR	top wear			
37344202XIF.jpg	BIANCO	POLO	TOPWEAR	top wear			
37344203SXF.jpg	BLU	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37344205VXF.jpg	ANTRACITE	T-SHIRT SENZA MANICHE	TOPWEAR	top wear			
37344206DWF.jpg	BIANCO	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37344207WEF.jpg	GRIGIO CHIARO	TOP	TOPWEAR	top wear			
37344208CPF.jpg	BIANCO	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37344210XCF.jpg	SABBIA	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37344211LMF.jpg	LILLA	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37344212RIF.jpg	LILLA	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37344215UHF.jpg	GRIGIO	TOP	TOPWEAR	top wear			
37344216SPF.jpg	GRIGIO	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37344218PVF.jpg	BIANCO	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37344219LKF.jpg	ROSSO	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37344221PJF.jpg	BIANCO	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37344221RVF.jpg	FUCSIA	T-SHIRT MANICHE CORTE	TOPWEAR	top wear			
37344222MGF.jpg	VERDE ACIDO	POLO	TOPWEAR	top wear			
